"Site ID","Latitude","Longitude","Species","DBH"
16704,47.6001515484,-122.048626005,"Fir, Douglas (Pseudotsuga menziesii)",25
16705,47.6001510676,-122.048322964,"Fir, Douglas (Pseudotsuga menziesii)",17
16706,47.6001222195,-122.048528319,"Fir, Douglas (Pseudotsuga menziesii)",28
16707,47.6001385668,-122.048370737,"Hemlock, Western (Tsuga heterophylla)",14
16711,47.6001616453,-122.048944732,"Fir, Douglas (Pseudotsuga menziesii)",9
16712,47.6001592413,-122.048784299,"Fir, Douglas (Pseudotsuga menziesii)",22
16713,47.60012847,-122.048767899,"Fir, Douglas (Pseudotsuga menziesii)",18
16714,47.6001159691,-122.048802838,"Fir, Douglas (Pseudotsuga menziesii)",18
16715,47.600133278,-122.048910507,"Fir, Douglas (Pseudotsuga menziesii)",16
16716,47.6001164499,-122.048955428,"Fir, Douglas (Pseudotsuga menziesii)",8
16717,47.6001049107,-122.048906941,"Fir, Douglas (Pseudotsuga menziesii)",16
16718,47.6000827938,-122.04889482,"Fir, Douglas (Pseudotsuga menziesii)",14
16719,47.6000736585,-122.048852751,"Fir, Douglas (Pseudotsuga menziesii)",9
16720,47.60005058,-122.048915498,"Fir, Douglas (Pseudotsuga menziesii)",12
16721,47.6000592345,-122.04882922,"Fir, Douglas (Pseudotsuga menziesii)",12
16722,47.6000371176,-122.048834925,"Fir, Douglas (Pseudotsuga menziesii)",8
16723,47.6000630809,-122.048740804,"Fir, Douglas (Pseudotsuga menziesii)",11
16724,47.600087121,-122.048717273,"Fir, Douglas (Pseudotsuga menziesii)",7
16725,47.6000212511,-122.048810681,"Fir, Douglas (Pseudotsuga menziesii)",13
16726,47.600043368,-122.048708717,"Fir, Douglas (Pseudotsuga menziesii)",13
16727,47.6000130774,-122.048734386,"Fir, Douglas (Pseudotsuga menziesii)",16
16728,47.6000255783,-122.048690891,"Fir, Douglas (Pseudotsuga menziesii)",13
16729,47.6000125966,-122.048667361,"Fir, Douglas (Pseudotsuga menziesii)",12
16730,47.5999659588,-122.048745082,"Fir, Douglas (Pseudotsuga menziesii)",38
16731,47.6000347136,-122.048627431,"Fir, Douglas (Pseudotsuga menziesii)",18
16732,47.6000366368,-122.048595344,"Fir, Douglas (Pseudotsuga menziesii)",15
16733,47.599965478,-122.048588214,"Fir, Douglas (Pseudotsuga menziesii)",27
16734,47.5999736516,-122.048530458,"Fir, Douglas (Pseudotsuga menziesii)",18
16735,47.6000082694,-122.048532597,"Fir, Douglas (Pseudotsuga menziesii)",14
16736,47.6000765434,-122.048541866,"Fir, Douglas (Pseudotsuga menziesii)",26
16737,47.6000597153,-122.048508354,"Fir, Douglas (Pseudotsuga menziesii)",10
16738,47.6000467336,-122.048481258,"Fir, Douglas (Pseudotsuga menziesii)",20
16739,47.6000000958,-122.048483397,"Fir, Douglas (Pseudotsuga menziesii)",11
16740,47.6000178855,-122.048439189,"Fir, Douglas (Pseudotsuga menziesii)",19
16741,47.6000255783,-122.048419224,"Fir, Douglas (Pseudotsuga menziesii)",7
16742,47.6000029806,-122.048406389,"Fir, Douglas (Pseudotsuga menziesii)",13
16743,47.6001058723,-122.048404963,"Fir, Douglas (Pseudotsuga menziesii)",15
16744,47.6001068339,-122.048378581,"Fir, Douglas (Pseudotsuga menziesii)",11
16745,47.6000981794,-122.048355051,"Fir, Douglas (Pseudotsuga menziesii)",14
16746,47.6000558689,-122.048328668,"Fir, Douglas (Pseudotsuga menziesii)",6
16747,47.6000626001,-122.048317973,"Fir, Douglas (Pseudotsuga menziesii)",6
16748,47.6000534648,-122.048312981,"Fir, Douglas (Pseudotsuga menziesii)",10
16749,47.6000731777,-122.048307277,"Fir, Douglas (Pseudotsuga menziesii)",8
16750,47.6000626001,-122.048288025,"Fir, Douglas (Pseudotsuga menziesii)",22
16751,47.6000991411,-122.048272338,"Hemlock, Western (Tsuga heterophylla)",14
16752,47.6000933714,-122.048212443,"Cedar, Western Red (Thuja plicata)",28
16753,47.6000981795,-122.048200321,"Hemlock, Western (Tsuga heterophylla)",30
16754,47.6001376052,-122.048193904,"Fir, Douglas (Pseudotsuga menziesii)",26
16755,47.6001510676,-122.048180356,"Fir, Douglas (Pseudotsuga menziesii)",8
16756,47.6001563564,-122.048213156,"Fir, Douglas (Pseudotsuga menziesii)",6
16757,47.6001853365,-122.048139684,"Fir, Douglas (Pseudotsuga menziesii)",18
16758,47.6001771629,-122.048163214,"Fir, Douglas (Pseudotsuga menziesii)",16
16759,47.6001747588,-122.048151093,"Fir, Douglas (Pseudotsuga menziesii)",14
16760,47.6003714062,-122.047124319,"Maple, Bigleaf (Acer macrophyllum)",10
16761,47.6008680696,-122.04653535,"Fir, Douglas (Pseudotsuga menziesii)",13
16762,47.6002238006,-122.046405577,"Fir, Douglas (Pseudotsuga menziesii)",9
16763,47.6008382603,-122.046489002,"Fir, Douglas (Pseudotsuga menziesii)",12
16764,47.6007752761,-122.046451924,"Fir, Douglas (Pseudotsuga menziesii)",12
16765,47.600326211,-122.047135014,"Fir, Douglas (Pseudotsuga menziesii)",28
16766,47.6006185365,-122.046448359,"Cedar, Western Red (Thuja plicata)",15
16767,47.6006949832,-122.046392029,"Cedar, Western Red (Thuja plicata)",7
16768,47.6002103381,-122.046497559,"Fir, Douglas (Pseudotsuga menziesii)",18
16769,47.6007070031,-122.04642269,"Fir, Douglas (Pseudotsuga menziesii)",8
16770,47.6003733293,-122.04715284,"Maple, Bigleaf (Acer macrophyllum)",8
16771,47.6008397027,-122.04651895,"Fir, Douglas (Pseudotsuga menziesii)",14
16772,47.6008632616,-122.046558167,"Fir, Douglas (Pseudotsuga menziesii)",13
16773,47.6007978735,-122.046489715,"Fir, Douglas (Pseudotsuga menziesii)",13
16774,47.600242071,-122.046387038,"Fir, Douglas (Pseudotsuga menziesii)",13
16775,47.6001829325,-122.046505402,"Fir, Douglas (Pseudotsuga menziesii)",16
16776,47.6002358206,-122.046625192,"Fir, Douglas (Pseudotsuga menziesii)",15
16777,47.6006295948,-122.046424829,"Maple, Bigleaf (Acer macrophyllum)",9
16778,47.6008113358,-122.046479733,"Fir, Douglas (Pseudotsuga menziesii)",11
16779,47.6008526842,-122.046497559,"Fir, Douglas (Pseudotsuga menziesii)",12
16780,47.6005829575,-122.046386325,"Hemlock, Western (Tsuga heterophylla)",15
16781,47.6007550827,-122.046473316,"Fir, Douglas (Pseudotsuga menziesii)",12
16782,47.6001819709,-122.046446933,"Fir, Douglas (Pseudotsuga menziesii)",14
16783,47.6008805703,-122.046501124,"Fir, Douglas (Pseudotsuga menziesii)",10
16784,47.6003314998,-122.047053728,"Fir, Douglas (Pseudotsuga menziesii)",20
16785,47.6001824517,-122.046572428,"Fir, Douglas (Pseudotsuga menziesii)",18
16786,47.6006594042,-122.046364934,"Cedar, Western Red (Thuja plicata)",12
16787,47.6001939909,-122.046400586,"Fir, Douglas (Pseudotsuga menziesii)",16
16788,47.6002935166,-122.04647902,"Fir, Douglas (Pseudotsuga menziesii)",18
16789,47.6008243172,-122.046481159,"Fir, Douglas (Pseudotsuga menziesii)",6
16790,47.600326211,-122.047085102,"Fir, Douglas (Pseudotsuga menziesii)",12
16791,47.6005420897,-122.046344969,"Cedar, Western Red (Thuja plicata)",12
16792,47.6008560497,-122.046521802,"Fir, Douglas (Pseudotsuga menziesii)",8
16793,47.6008733583,-122.046467611,"Fir, Douglas (Pseudotsuga menziesii)",12
16794,47.600333423,-122.047028772,"Fir, Douglas (Pseudotsuga menziesii)",26
16795,47.600667097,-122.046457629,"Maple, Bigleaf (Acer macrophyllum)",9
16796,47.6007834496,-122.046485437,"Fir, Douglas (Pseudotsuga menziesii)",12
16797,47.6008199901,-122.046405577,"Fir, Douglas (Pseudotsuga menziesii)",8
16798,47.6008651848,-122.046439803,"Fir, Douglas (Pseudotsuga menziesii)",6
16799,47.600347847,-122.047112197,"Cedar, Western Red (Thuja plicata)",13
16800,47.6007969119,-122.046447646,"Fir, Douglas (Pseudotsuga menziesii)",10
16801,47.600885859,-122.046403438,"Cedar, Western Red (Thuja plicata)",8
16802,47.6007973927,-122.046365647,"Fir, Douglas (Pseudotsuga menziesii)",8
16803,47.600850761,-122.046397021,"Fir, Douglas (Pseudotsuga menziesii)",12
16804,47.6008339331,-122.046402725,"Fir, Douglas (Pseudotsuga menziesii)",6
16805,47.6007656602,-122.04634996,"Fir, Douglas (Pseudotsuga menziesii)",8
16808,47.5857041028,-122.013660067,"Fir, Douglas (Pseudotsuga menziesii)",9
16809,47.5855708839,-122.013656502,"Maple, Bigleaf (Acer macrophyllum)",15
16810,47.5855612652,-122.013665058,"Alder, Red (Alnus rubra)",15
16811,47.5855752123,-122.013598033,"Fir, Douglas (Pseudotsuga menziesii)",12
16812,47.5855617461,-122.013567372,"Fir, Douglas (Pseudotsuga menziesii)",14
16813,47.585510286,-122.013659354,"Alder, Red (Alnus rubra)",9
16814,47.5855059575,-122.013615859,"Maple, Bigleaf (Acer macrophyllum)",10
16815,47.5854795061,-122.013449721,"Fir, Douglas (Pseudotsuga menziesii)",15
16816,47.585457383,-122.013579494,"Maple, Bigleaf (Acer macrophyllum)",18
16817,47.5854400693,-122.01354099,"Maple, Bigleaf (Acer macrophyllum)",20
16818,47.5854338171,-122.013613719,"Maple, Bigleaf (Acer macrophyllum)",24
16819,47.5853837997,-122.013663632,"Fir, Douglas (Pseudotsuga menziesii)",28
16820,47.5853900518,-122.013603737,"Fir, Douglas (Pseudotsuga menziesii)",28
16821,47.585380914,-122.013548833,"Fir, Douglas (Pseudotsuga menziesii)",26
16822,47.5853366678,-122.013615858,"Maple, Bigleaf (Acer macrophyllum)",22
16823,47.58534292,-122.013576641,"Fir, Douglas (Pseudotsuga menziesii)",14
16824,47.5853631194,-122.013457564,"Fir, Douglas (Pseudotsuga menziesii)",25
16825,47.5853232016,-122.013532433,"Fir, Douglas (Pseudotsuga menziesii)",20
16826,47.5853106972,-122.013578781,"Maple, Bigleaf (Acer macrophyllum)",13
16827,47.5853131019,-122.01360445,"Maple, Bigleaf (Acer macrophyllum)",16
16828,47.5853087734,-122.013654363,"Fir, Douglas (Pseudotsuga menziesii)",24
16829,47.5852938644,-122.013626554,"Fir, Douglas (Pseudotsuga menziesii)",15
16830,47.5851909435,-122.013682884,"Fir, Douglas (Pseudotsuga menziesii)",26
16831,47.585211143,-122.013717823,"Fir, Douglas (Pseudotsuga menziesii)",7
16832,47.5853323394,-122.013473964,"Fir, Douglas (Pseudotsuga menziesii)",10
16833,47.5853092544,-122.013470399,"Fir, Douglas (Pseudotsuga menziesii)",8
16834,47.5852601987,-122.013461129,"Maple, Bigleaf (Acer macrophyllum)",26
16835,47.5852217236,-122.013580207,"Maple, Bigleaf (Acer macrophyllum)",8
16836,47.5852145095,-122.013463268,"Fir, Douglas (Pseudotsuga menziesii)",26
16837,47.5851971957,-122.013505338,"Maple, Bigleaf (Acer macrophyllum)",14
16838,47.5852020051,-122.013526016,"Maple, Bigleaf (Acer macrophyllum)",7
16839,47.5851726679,-122.013517459,"Fir, Douglas (Pseudotsuga menziesii)",24
16840,47.585155835,-122.013743492,"Fir, Douglas (Pseudotsuga menziesii)",9
16841,47.5851264977,-122.013704275,"Fir, Douglas (Pseudotsuga menziesii)",20
16842,47.5851212073,-122.013670762,"Fir, Douglas (Pseudotsuga menziesii)",13
16843,47.5850370429,-122.013629406,"Fir, Douglas (Pseudotsuga menziesii)",6
16844,47.5850322335,-122.013607302,"Fir, Douglas (Pseudotsuga menziesii)",8
16845,47.5850259813,-122.013492503,"Fir, Douglas (Pseudotsuga menziesii)",24
16846,47.5849796505,-122.013433321,"Maple, Bigleaf (Acer macrophyllum)",8
16847,47.5849937582,-122.013609441,"Maple, Bigleaf (Acer macrophyllum)",8
16848,47.5849807728,-122.013608728,"Alder, Red (Alnus rubra)",8
16849,47.5849721159,-122.013595893,"Maple, Bigleaf (Acer macrophyllum)",7
16850,47.5849428853,-122.013425715,"Maple, Bigleaf (Acer macrophyllum)",8
16851,47.5849581686,-122.013613006,"Maple, Bigleaf (Acer macrophyllum)",13
16852,47.5849475879,-122.013588763,"Maple, Bigleaf (Acer macrophyllum)",13
16853,47.5849331597,-122.013613006,"Maple, Bigleaf (Acer macrophyllum)",16
16854,47.5849223651,-122.013329376,"Maple, Bigleaf (Acer macrophyllum)",14
16855,47.584910395,-122.01321529,"Maple, Bigleaf (Acer macrophyllum)",8
16856,47.5848706373,-122.013493929,"Fir, Douglas (Pseudotsuga menziesii)",18
16857,47.5848312,-122.01350819,"Fir, Douglas (Pseudotsuga menziesii)",22
16858,47.5848307191,-122.013400521,"Fir, Douglas (Pseudotsuga menziesii)",20
16859,47.5847912818,-122.013409078,"Fir, Douglas (Pseudotsuga menziesii)",8
16860,47.5847792582,-122.013528868,"Fir, Douglas (Pseudotsuga menziesii)",7
16861,47.5847552111,-122.013526729,"Fir, Douglas (Pseudotsuga menziesii)",13
16862,47.5847282783,-122.013600885,"Fir, Douglas (Pseudotsuga menziesii)",33
16863,47.5847095215,-122.013610867,"Fir, Douglas (Pseudotsuga menziesii)",8
16864,47.584679703,-122.013495355,"Fir, Douglas (Pseudotsuga menziesii)",11
16865,47.5847119262,-122.01354812,"Fir, Douglas (Pseudotsuga menziesii)",11
16866,47.584654213,-122.013511042,"Fir, Douglas (Pseudotsuga menziesii)",17
16867,47.5846772983,-122.013610867,"Fir, Douglas (Pseudotsuga menziesii)",8
16868,47.5846821077,-122.01350819,"Fir, Douglas (Pseudotsuga menziesii)",17
16869,47.5846614272,-122.013381269,"Fir, Douglas (Pseudotsuga menziesii)",10
16870,47.5845916903,-122.013406225,"Maple, Bigleaf (Acer macrophyllum)",22
16871,47.5846215088,-122.013367008,"Fir, Douglas (Pseudotsuga menziesii)",13
16872,47.58463738,-122.013421199,"Fir, Douglas (Pseudotsuga menziesii)",13
16873,47.5846320896,-122.01336273,"Fir, Douglas (Pseudotsuga menziesii)",10
16874,47.5845979425,-122.013471112,"Maple, Bigleaf (Acer macrophyllum)",18
16875,47.5844902109,-122.013573076,"Fir, Douglas (Pseudotsuga menziesii)",14
16876,47.5846166994,-122.013380556,"Fir, Douglas (Pseudotsuga menziesii)",13
16877,47.5845455196,-122.013550259,"Maple, Bigleaf (Acer macrophyllum)",7
16878,47.5845368626,-122.013448295,"Fir, Douglas (Pseudotsuga menziesii)",35
16879,47.5845830333,-122.013561668,"Fir, Douglas (Pseudotsuga menziesii)",8
16880,47.5844767444,-122.01369144,"Fir, Douglas (Pseudotsuga menziesii)",11
16881,47.5845402292,-122.013587337,"Maple, Bigleaf (Acer macrophyllum)",7
16882,47.5844777063,-122.013582346,"Fir, Douglas (Pseudotsuga menziesii)",7
16883,47.5852837647,-122.013356313,"Fir, Douglas (Pseudotsuga menziesii)",9
16884,47.5845527338,-122.013590189,"Maple, Bigleaf (Acer macrophyllum)",6
16885,47.5845238771,-122.013632258,"Fir, Douglas (Pseudotsuga menziesii)",14
16886,47.5844584685,-122.01349179,"Maple, Bigleaf (Acer macrophyllum)",24
16887,47.5851726678,-122.013145254,"Maple, Bigleaf (Acer macrophyllum)",13
16888,47.5845089678,-122.013591615,"Fir, Douglas (Pseudotsuga menziesii)",14
16889,47.5852169142,-122.01337913,"Maple, Bigleaf (Acer macrophyllum)",28
16890,47.585257794,-122.013325652,"Fir, Douglas (Pseudotsuga menziesii)",14
16891,47.5852395183,-122.013289287,"Fir, Douglas (Pseudotsuga menziesii)",18
16892,47.5852130667,-122.013217271,"Fir, Douglas (Pseudotsuga menziesii)",15
16893,47.5851264977,-122.013173062,"Maple, Bigleaf (Acer macrophyllum)",14
16894,47.5851842104,-122.012990525,"Maple, Bigleaf (Acer macrophyllum)",12
16895,47.5850808084,-122.01303402,"Fir, Douglas (Pseudotsuga menziesii)",25
16896,47.585115917,-122.013150958,"Maple, Bigleaf (Acer macrophyllum)",14
16897,47.5851813247,-122.013267183,"Fir, Douglas (Pseudotsuga menziesii)",18
16898,47.585218838,-122.013312818,"Fir, Douglas (Pseudotsuga menziesii)",25
16899,47.5851260167,-122.013011203,"Maple, Bigleaf (Acer macrophyllum)",28
16900,47.5851010078,-122.012857187,"Maple, Bigleaf (Acer macrophyllum)",8
16901,47.5851779582,-122.013183758,"Maple, Bigleaf (Acer macrophyllum)",15
16902,47.5851880579,-122.012944177,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",8
16903,47.5852000814,-122.01307395,"Maple, Bigleaf (Acer macrophyllum)",17
16904,47.5850937938,-122.012976264,"Maple, Bigleaf (Acer macrophyllum)",15
16905,47.5850250193,-122.013016194,"Fir, Douglas (Pseudotsuga menziesii)",26
16906,47.5850471426,-122.012957725,"Maple, Bigleaf (Acer macrophyllum)",17
16907,47.5844576401,-122.013059531,"Fir, Douglas (Pseudotsuga menziesii)",18
16908,47.5845836477,-122.013167913,"Maple, Bigleaf (Acer macrophyllum)",7
16909,47.5844595639,-122.013279147,"Fir, Douglas (Pseudotsuga menziesii)",8
16910,47.5844903444,-122.013209269,"Fir, Douglas (Pseudotsuga menziesii)",8
16911,47.5845653718,-122.013356868,"Fir, Douglas (Pseudotsuga menziesii)",18
16912,47.5849765778,-122.013130122,"Maple, Bigleaf (Acer macrophyllum)",25
16913,47.5844831302,-122.013393233,"Maple, Bigleaf (Acer macrophyllum)",18
16914,47.5845398818,-122.013311946,"Fir, Douglas (Pseudotsuga menziesii)",24
16915,47.5845706622,-122.013166487,"Alder, Red (Alnus rubra)",7
16916,47.584449945,-122.013382537,"Maple, Bigleaf (Acer macrophyllum)",15
16917,47.5843763603,-122.013122991,"Fir, Douglas (Pseudotsuga menziesii)",8
16918,47.5847462066,-122.013062383,"Maple, Bigleaf (Acer macrophyllum)",27
16919,47.5844927491,-122.013145096,"Fir, Douglas (Pseudotsuga menziesii)",25
16920,47.5844427308,-122.013042418,"Fir, Douglas (Pseudotsuga menziesii)",24
16921,47.5845624862,-122.013264173,"Fir, Douglas (Pseudotsuga menziesii)",20
16922,47.5844739923,-122.013353303,"Maple, Bigleaf (Acer macrophyllum)",10
16923,47.5846557893,-122.013090905,"Maple, Bigleaf (Acer macrophyllum)",8
16924,47.5845798002,-122.013073079,"Maple, Bigleaf (Acer macrophyllum)",30
16925,47.5844191645,-122.0131508,"Maple, Bigleaf (Acer macrophyllum)",6
16926,47.5844254168,-122.013050975,"Maple, Bigleaf (Acer macrophyllum)",14
16927,47.5844836112,-122.013118,"Fir, Douglas (Pseudotsuga menziesii)",12
16928,47.5845668147,-122.013217112,"Maple, Bigleaf (Acer macrophyllum)",14
16929,47.5845225677,-122.013242069,"Fir, Douglas (Pseudotsuga menziesii)",26
16930,47.5846091378,-122.013105878,"Maple, Bigleaf (Acer macrophyllum)",7
16931,47.5844600449,-122.013154365,"Fir, Douglas (Pseudotsuga menziesii)",17
16932,47.584485535,-122.01305454,"Fir, Douglas (Pseudotsuga menziesii)",8
16933,47.5846432848,-122.012985375,"Maple, Bigleaf (Acer macrophyllum)",10
16934,47.584616352,-122.01331979,"Fir, Douglas (Pseudotsuga menziesii)",17
16935,47.5845216059,-122.013192869,"Fir, Douglas (Pseudotsuga menziesii)",18
16936,47.5846264518,-122.013217825,"Maple, Bigleaf (Acer macrophyllum)",22
16937,47.5849486833,-122.013113722,"Fir, Douglas (Pseudotsuga menziesii)",18
16938,47.584467259,-122.013091618,"Fir, Douglas (Pseudotsuga menziesii)",9
16939,47.5844898635,-122.013010332,"Fir, Douglas (Pseudotsuga menziesii)",20
16940,47.5844711066,-122.013008192,"Fir, Douglas (Pseudotsuga menziesii)",23
16941,47.5845918238,-122.013299825,"Fir, Douglas (Pseudotsuga menziesii)",15
16942,47.5844643734,-122.013257756,"Fir, Douglas (Pseudotsuga menziesii)",20
16943,47.5845369961,-122.013003914,"Maple, Bigleaf (Acer macrophyllum)",8
16944,47.5845668147,-122.013038853,"Maple, Bigleaf (Acer macrophyllum)",10
16945,47.5844537926,-122.013072366,"Fir, Douglas (Pseudotsuga menziesii)",18
16946,47.584511506,-122.012966836,"Fir, Douglas (Pseudotsuga menziesii)",25
16947,47.5845836477,-122.013341181,"Fir, Douglas (Pseudotsuga menziesii)",17
16948,47.5845158345,-122.012991793,"Fir, Douglas (Pseudotsuga menziesii)",20
16949,47.5845403627,-122.013022453,"Maple, Bigleaf (Acer macrophyllum)",23
16950,47.5845773954,-122.012978958,"Maple, Bigleaf (Acer macrophyllum)",23
16951,47.5845740288,-122.012913358,"Maple, Bigleaf (Acer macrophyllum)",25
16952,47.5845735479,-122.012867724,"Maple, Bigleaf (Acer macrophyllum)",27
16953,47.5845490197,-122.01286915,"Maple, Bigleaf (Acer macrophyllum)",10
16954,47.5846702176,-122.012897672,"Maple, Bigleaf (Acer macrophyllum)",20
16955,47.5846774317,-122.012839202,"Maple, Bigleaf (Acer macrophyllum)",28
16956,47.5847115788,-122.01286915,"Maple, Bigleaf (Acer macrophyllum)",24
16957,47.5850015868,-122.013056679,"Fir, Douglas (Pseudotsuga menziesii)",34
16958,47.5849962964,-122.013026018,"Fir, Douglas (Pseudotsuga menziesii)",14
16959,47.5849828301,-122.013083774,"Fir, Douglas (Pseudotsuga menziesii)",15
16960,47.5849270409,-122.012780733,"Maple, Bigleaf (Acer macrophyllum)",20
16961,47.5849174221,-122.012728682,"Fir, Douglas (Pseudotsuga menziesii)",20
16962,47.584942912,-122.01298894,"Fir, Douglas (Pseudotsuga menziesii)",28
16963,47.5848996272,-122.012770751,"Maple, Bigleaf (Acer macrophyllum)",24
16964,47.5849871585,-122.012734386,"Fir, Douglas (Pseudotsuga menziesii)",26
16965,47.584999663,-122.013142243,"Maple, Bigleaf (Acer macrophyllum)",7
16966,47.584860671,-122.012865585,"Fir, Douglas (Pseudotsuga menziesii)",20
16967,47.584852014,-122.012959706,"Maple, Bigleaf (Acer macrophyllum)",9
16968,47.5848856799,-122.012816385,"Fir, Douglas (Pseudotsuga menziesii)",26
16969,47.5848698089,-122.012909793,"Fir, Douglas (Pseudotsuga menziesii)",27
16970,47.5848265241,-122.012875567,"Fir, Douglas (Pseudotsuga menziesii)",20
16971,47.584827486,-122.012963984,"Maple, Bigleaf (Acer macrophyllum)",9
16972,47.584917903,-122.012859168,"Fir, Douglas (Pseudotsuga menziesii)",24
16973,47.5848404714,-122.012988227,"Maple, Bigleaf (Acer macrophyllum)",12
16974,47.5848419142,-122.012782873,"Fir, Douglas (Pseudotsuga menziesii)",26
16975,47.5848145005,-122.013022453,"Fir, Douglas (Pseudotsuga menziesii)",9
16976,47.5849414691,-122.012673778,"Fir, Douglas (Pseudotsuga menziesii)",22
16977,47.5848544187,-122.013002488,"Maple, Bigleaf (Acer macrophyllum)",10
16978,47.5848202718,-122.012993932,"Maple, Bigleaf (Acer macrophyllum)",12
16979,47.5849554164,-122.012703012,"Fir, Douglas (Pseudotsuga menziesii)",20
16980,47.5849203077,-122.012633848,"Fir, Douglas (Pseudotsuga menziesii)",26
16981,47.5848938559,-122.012630996,"Fir, Douglas (Pseudotsuga menziesii)",24
16982,47.5847817964,-122.012906228,"Maple, Bigleaf (Acer macrophyllum)",8
16983,47.5847702538,-122.012873428,"Maple, Bigleaf (Acer macrophyllum)",10
16984,47.5848669232,-122.012732247,"Fir, Douglas (Pseudotsuga menziesii)",20
16985,47.5848505712,-122.012720125,"Maple, Bigleaf (Acer macrophyllum)",8
16986,47.5848193099,-122.012738664,"Maple, Bigleaf (Acer macrophyllum)",7
16987,47.5849058795,-122.012491953,"Fir, Douglas (Pseudotsuga menziesii)",8
16988,47.5849332931,-122.012498371,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",6
16989,47.5848717326,-122.012462719,"Alder, Red (Alnus rubra)",6
16990,47.5847981484,-122.012499797,"Fir, Douglas (Pseudotsuga menziesii)",15
16991,47.5848279669,-122.012428493,"Fir, Douglas (Pseudotsuga menziesii)",13
16992,47.584810172,-122.012345781,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",9
16993,47.584776506,-122.012649535,"Maple, Bigleaf (Acer macrophyllum)",25
16994,47.584776987,-122.013049548,"Maple, Bigleaf (Acer macrophyllum)",14
16995,47.5846634844,-122.012727969,"Maple, Bigleaf (Acer macrophyllum)",25
16996,47.5847115787,-122.01274936,"Maple, Bigleaf (Acer macrophyllum)",12
16997,47.5847110978,-122.012785725,"Maple, Bigleaf (Acer macrophyllum)",15
16998,47.5846382616,-122.012815355,"Maple, Bigleaf (Acer macrophyllum)",13
16999,47.5845637152,-122.012760451,"Maple, Bigleaf (Acer macrophyllum)",20
17000,47.5844309743,-122.012848155,"Fir, Douglas (Pseudotsuga menziesii)",28
17001,47.5843857653,-122.012863842,"Maple, Bigleaf (Acer macrophyllum)",12
17002,47.5845988241,-122.01272266,"Maple, Bigleaf (Acer macrophyllum)",9
17003,47.5846166191,-122.012704835,"Maple, Bigleaf (Acer macrophyllum)",8
17004,47.5846411472,-122.012659913,"Fir, Douglas (Pseudotsuga menziesii)",15
17005,47.5844324171,-122.012797529,"Fir, Douglas (Pseudotsuga menziesii)",9
17006,47.584379513,-122.012754034,"Fir, Douglas (Pseudotsuga menziesii)",7
17007,47.5846690419,-122.012601444,"Fir, Douglas (Pseudotsuga menziesii)",18
17008,47.5846704848,-122.012625687,"Fir, Douglas (Pseudotsuga menziesii)",8
17009,47.5847511764,-122.012390464,"Maple, Bigleaf (Acer macrophyllum)",20
17010,47.5845122006,-122.01263971,"Maple, Bigleaf (Acer macrophyllum)",8
17011,47.5846191841,-122.012541866,"Maple, Bigleaf (Acer macrophyllum)",10
17012,47.5846337727,-122.012526417,"Maple, Bigleaf (Acer macrophyllum)",20
17013,47.5845907015,-122.012458441,"Maple, Bigleaf (Acer macrophyllum)",28
17014,47.5846919135,-122.012507719,"Maple, Bigleaf (Acer macrophyllum)",15
17015,47.5848048015,-122.012262751,"Fir, Douglas (Pseudotsuga menziesii)",12
17016,47.5847902663,-122.012134722,"Maple, Bigleaf (Acer macrophyllum)",8
17017,47.584762906,-122.012201906,"Maple, Bigleaf (Acer macrophyllum)",27
17018,47.5847321257,-122.012015565,"Alder, Red (Alnus rubra)",14
17019,47.5846910852,-122.012364161,"Maple, Bigleaf (Acer macrophyllum)",18
17020,47.5846049695,-122.012165224,"Maple, Bigleaf (Acer macrophyllum)",20
17021,47.584566013,-122.012118876,"Maple, Bigleaf (Acer macrophyllum)",9
17022,47.5845530275,-122.012145972,"Maple, Bigleaf (Acer macrophyllum)",10
17023,47.5845443705,-122.01205399,"Fir, Douglas (Pseudotsuga menziesii)",20
17024,47.5845886174,-122.012047573,"Fir, Douglas (Pseudotsuga menziesii)",15
17025,47.5846314214,-122.012024042,"Maple, Bigleaf (Acer macrophyllum)",20
17026,47.5844808857,-122.011960582,"Fir, Douglas (Pseudotsuga menziesii)",27
17027,47.5844318293,-122.011966286,"Fir, Douglas (Pseudotsuga menziesii)",8
17028,47.5845733792,-122.011737091,"Maple, Bigleaf (Acer macrophyllum)",18
17029,47.5845964645,-122.011635127,"Fir, Douglas (Pseudotsuga menziesii)",18
17030,47.5846902486,-122.011545997,"Fir, Douglas (Pseudotsuga menziesii)",18
17031,47.5846397495,-122.011580223,"Maple, Bigleaf (Acer macrophyllum)",12
17032,47.5846310925,-122.011511771,"Fir, Douglas (Pseudotsuga menziesii)",18
17033,47.5847061197,-122.011468276,"Fir, Douglas (Pseudotsuga menziesii)",12
17034,47.5846705299,-122.011364886,"Fir, Douglas (Pseudotsuga menziesii)",24
17035,47.5845627984,-122.011468989,"Maple, Bigleaf (Acer macrophyllum)",22
17036,47.5845358655,-122.011446172,"Fir, Douglas (Pseudotsuga menziesii)",20
17037,47.5845704935,-122.011528171,"Maple, Bigleaf (Acer macrophyllum)",12
